L   1	[{"name":"SodaToTheBrimTask"},{"name":"LemonadeSeaTask","maxNumLemonadeBalloonsOnScreen":4,"minNumLemonadeBalloonsOnScreen":0,"spawnLemonadeBalloonAfterNumSwitches":0,"numLemonadeDropsPerSplash":9,"autoFillLemonade":false,"sodaTypeIsSpecialCorrosive":false,"sodaTypeIsSpecialExplosive":false,"sodaTypeIsSpecialFishes":false,"manualFillRows":[[[2,7],[3,7],[4,7],[5,7],[6,7]],[[2,6],[3,6],[4,6],[5,6],[6,6]],[[2,5],[3,5],[4,5],[5,5],[6,5]],[[2,4],[3,4],[4,4],[5,4],[6,4]],[[2,3],[3,3],[4,3],[5,3],[6,3]],[[2,2],[3,2],[4,2],[5,2],[6,2]],[[2,1],[3,1],[4,1],[5,1],[6,1]]]}]
L1157	[{"name":"Bear Frosting","numberOfPossibleHiddenBears":5,"numberOfAlwaysHiddenBears":18}]
L1158	[{"preferredNumberOfGiantFishes":20,"name":"Bear Memory","preferredNumberOfGiantBears":50}]
L1159	[{"name":"CaramelColorTakeoverTask"}]
L1160	[{"numberOfPossibleHiddenBears":5,"name":"Bear Frosting","numberOfAlwaysHiddenBears":18}]
L1161	[{"name":"CaramelColorTakeoverTask"}]
L1162	[{"name":"ItemToTargetTask"},{"numLemonadeDropsPerSplash":9,"name":"LemonadeSeaTask","sodaTypeIsSpecialFishes":false,"sodaTypeIsSpecialExplosive":false,"sodaTypeIsSpecialCorrosive":false,"spawnLemonadeBalloonAfterNumSwitches":3,"minNumLemonadeBalloonsOnScreen":1,"maxNumLemonadeBalloonsOnScreen":1,"manualFillRows":[[[2,6],[3,6],[4,6],[5,6],[6,6]],[[2,5],[3,5],[4,5],[5,5],[6,5]],[[2,4],[3,4],[4,4],[5,4],[6,4]],[[2,3],[3,3],[4,3],[5,3],[6,3]],[[2,2],[3,2],[4,2],[5,2],[6,2]],[[2,1],[3,1],[4,1],[5,1],[6,1]],[[2,0],[3,0],[4,0],[5,0],[6,0]]],"autoFillLemonade":false}]
L1163	[{"name":"CaramelColorTakeoverTask"}]
L1164	[{"name":"SodaToTheBrimTask"},{"maxNumLemonadeBalloonsOnScreen":1,"sodaTypeIsSpecialExplosive":false,"numLemonadeDropsPerSplash":9,"sodaTypeIsSpecialCorrosive":true,"sodaTypeIsSpecialFishes":false,"spawnLemonadeBalloonAfterNumSwitches":0,"autoFillLemonade":false,"name":"LemonadeSeaTask","manualFillRows":[[[3,5],[4,5],[5,5]],[[3,4],[4,4],[5,4]],[[3,3],[4,3],[5,3]],[[3,2],[4,2],[5,2]],[[3,1],[4,1],[5,1],[0,4],[1,4]],[[3,0],[5,0],[0,3],[1,3]],[[0,2],[1,2]],[[0,1],[1,1],[7,4],[8,4]],[[7,3],[8,3]],[[7,2],[8,2]],[[7,1],[8,1]]],"minNumLemonadeBalloonsOnScreen":1}]
L1165	[{"name":"Bear Frosting","numberOfPossibleHiddenBears":5,"numberOfAlwaysHiddenBears":18}]
L1166	[{"name":"CaramelColorTakeoverTask"}]
L1167	[{"name":"ItemToTargetTask"},{"numLemonadeDropsPerSplash":9,"name":"LemonadeSeaTask","sodaTypeIsSpecialFishes":false,"sodaTypeIsSpecialExplosive":false,"sodaTypeIsSpecialCorrosive":false,"spawnLemonadeBalloonAfterNumSwitches":0,"minNumLemonadeBalloonsOnScreen":0,"maxNumLemonadeBalloonsOnScreen":0,"manualFillRows":[],"autoFillLemonade":false}]
L1168	[{"preferredNumberOfGiantFishes":20,"name":"Bear Memory","preferredNumberOfGiantBears":15}]
L1169	[{"numberOfAlwaysHiddenBears":18,"numberOfPossibleHiddenBears":5,"name":"Bear Frosting"}]
L1170	[{"name":"ItemToTargetTask"},{"sodaTypeIsSpecialExplosive":false,"autoFillLemonade":false,"sodaTypeIsSpecialCorrosive":false,"manualFillRows":[[[0,5],[1,5],[2,5],[3,5],[4,5],[5,5],[6,5],[7,5],[8,5]],[[0,4],[1,4],[2,4],[3,4],[4,4],[5,4],[6,4],[7,4],[8,4]],[[0,3],[1,3],[2,3],[3,3],[4,3],[5,3],[6,3],[7,3],[8,3]],[[0,2],[1,2],[2,2],[3,2],[4,2],[5,2],[6,2],[7,2],[8,2]],[[0,1],[1,1],[2,1],[3,1],[4,1],[5,1],[6,1],[7,1],[8,1]],[[0,0],[1,0],[2,0],[3,0],[4,0],[5,0],[6,0],[7,0],[8,0]]],"spawnLemonadeBalloonAfterNumSwitches":6,"sodaTypeIsSpecialFishes":false,"minNumLemonadeBalloonsOnScreen":1,"maxNumLemonadeBalloonsOnScreen":4,"numLemonadeDropsPerSplash":9,"name":"LemonadeSeaTask"}]
L1171	[{"name":"taskRemoveCookie","chanceToGrow":50,"gumLevel":2,"cookiesToWin":0}]
L1172	[{"name":"CaramelColorTakeoverTask"}]
L1173	[{"name":"Bear Memory","preferredNumberOfGiantFishes":20,"preferredNumberOfGiantBears":50}]
L1174	[{"name":"Bear Frosting","numberOfAlwaysHiddenBears":18,"numberOfPossibleHiddenBears":5}]
L1175	[{"name":"taskRemoveChocolate","nrOfChocolateToWin":0}]
L1176	[{"name":"ItemToTargetTask"},{"sodaTypeIsSpecialCorrosive":false,"name":"LemonadeSeaTask","maxNumLemonadeBalloonsOnScreen":0,"spawnLemonadeBalloonAfterNumSwitches":0,"autoFillLemonade":false,"manualFillRows":[],"minNumLemonadeBalloonsOnScreen":0,"sodaTypeIsSpecialFishes":false,"numLemonadeDropsPerSplash":9,"sodaTypeIsSpecialExplosive":false}]
L1177	[{"name":"CaramelColorTakeoverTask"}]
L1178	[{"name":"SodaToTheBrimTask"},{"minNumLemonadeBalloonsOnScreen":1,"manualFillRows":[[[0,7],[1,7],[2,7],[3,7]],[[0,6],[1,6],[2,6],[3,6]],[[0,5],[1,5],[2,5],[3,5]],[[0,4],[1,4],[2,4],[3,4]],[[0,3],[1,3],[2,3],[3,3]],[[0,2],[1,2],[2,2],[3,2]],[[0,1],[1,1],[2,1],[3,1]],[[5,7],[6,7],[7,7],[8,7]],[[5,6],[6,6],[7,6],[8,6]],[[5,5],[6,5],[7,5],[8,5]],[[5,4],[6,4],[7,4],[8,4]],[[5,3],[6,3],[7,3],[8,3]],[[5,2],[6,2],[7,2],[8,2]],[[5,1],[6,1],[7,1],[8,1]],[[5,0],[6,0],[7,0],[8,0]]],"autoFillLemonade":false,"sodaTypeIsSpecialExplosive":false,"name":"LemonadeSeaTask","maxNumLemonadeBalloonsOnScreen":4,"sodaTypeIsSpecialFishes":false,"sodaTypeIsSpecialCorrosive":false,"spawnLemonadeBalloonAfterNumSwitches":6,"numLemonadeDropsPerSplash":9}]
L1179	[{"preferredNumberOfGiantFishes":20,"name":"Bear Memory","preferredNumberOfGiantBears":50}]
L1180	[{"numberOfAlwaysHiddenBears":18,"name":"Bear Frosting","numberOfPossibleHiddenBears":4}]
L1181	[{"preferredNumberOfGiantBears":9,"name":"Bear Memory","preferredNumberOfGiantFishes":20}]
L1182	[{"name":"CaramelColorTakeoverTask"}]
L1183	[{"gumLevel":2,"cookiesToWin":0,"chanceToGrow":50,"name":"taskRemoveCookie"}]
L1184	[{"numberOfPossibleHiddenBears":5,"name":"Bear Frosting","numberOfAlwaysHiddenBears":18}]
L1185	[{"name":"ItemToTargetTask"},{"name":"LemonadeSeaTask","maxNumLemonadeBalloonsOnScreen":0,"minNumLemonadeBalloonsOnScreen":0,"spawnLemonadeBalloonAfterNumSwitches":0,"numLemonadeDropsPerSplash":9,"autoFillLemonade":false,"sodaTypeIsSpecialCorrosive":false,"sodaTypeIsSpecialExplosive":false,"sodaTypeIsSpecialFishes":false,"manualFillRows":[[[15,3],[16,3],[17,3],[18,3]],[[15,2],[16,2],[17,2],[18,2]],[[15,1],[16,1],[17,1],[18,1]],[[15,0],[16,0],[17,0],[18,0]]]}]
L1186	[{"preferredNumberOfGiantBears":50,"name":"Bear Memory","preferredNumberOfGiantFishes":20}]
L1187	[{"name":"SodaToTheBrimTask"},{"numLemonadeDropsPerSplash":9,"sodaTypeIsSpecialCorrosive":false,"name":"LemonadeSeaTask","sodaTypeIsSpecialFishes":false,"spawnLemonadeBalloonAfterNumSwitches":0,"autoFillLemonade":false,"manualFillRows":[[[0,6],[1,6],[2,6],[3,6],[4,6]],[[3,5],[2,5],[1,5],[0,5],[4,5]],[[1,4],[2,4],[3,4],[4,4]],[[3,3],[2,3],[1,3],[0,3],[4,3]],[[1,2],[2,2],[3,2],[4,2],[0,2]],[[3,1],[2,1],[1,1],[0,1],[4,1]],[[0,0],[1,0],[2,0],[3,0],[4,0]],[[8,0],[8,1],[8,2],[8,3],[8,4],[8,5],[8,6],[8,7],[8,8]],[[7,0],[7,1],[7,2],[7,3],[7,4],[7,5],[7,6],[7,7],[7,8]],[[6,0],[6,1],[6,2],[6,3],[6,4],[6,5],[6,6],[6,7],[6,8]]],"minNumLemonadeBalloonsOnScreen":0,"maxNumLemonadeBalloonsOnScreen":0,"sodaTypeIsSpecialExplosive":false}]
L1188	[{"name":"CaramelColorTakeoverTask"}]
L1189	[{"name":"taskRemoveChocolate","nrOfChocolateToWin":0}]
L1190	[{"name":"ItemToTargetTask"},{"minNumLemonadeBalloonsOnScreen":2,"manualFillRows":[[[0,6]],[[0,5]],[[0,4]],[[0,3]],[[0,2]],[[0,1]],[[8,7]],[[8,6]],[[8,5]],[[8,4]],[[8,3]],[[8,2]],[[8,1]],[[13,4]],[[14,4]],[[15,4]],[[16,4]],[[17,4]],[[19,4]]],"autoFillLemonade":false,"sodaTypeIsSpecialExplosive":false,"name":"LemonadeSeaTask","maxNumLemonadeBalloonsOnScreen":5,"sodaTypeIsSpecialFishes":false,"sodaTypeIsSpecialCorrosive":false,"spawnLemonadeBalloonAfterNumSwitches":1,"numLemonadeDropsPerSplash":9}]
L1191	[{"numberOfPossibleHiddenBears":5,"name":"Bear Frosting","numberOfAlwaysHiddenBears":18}]
L1192	[{"name":"ItemToTargetTask"},{"name":"LemonadeSeaTask","autoFillLemonade":false,"manualFillRows":[[[0,7],[1,7],[2,7],[3,7],[5,7],[6,7],[7,7],[8,7]],[[0,6],[1,6],[2,6],[3,6],[5,6],[6,6],[8,6],[7,6]],[[8,5],[7,5],[6,5],[5,5],[3,5],[2,5],[1,5],[0,5]],[[0,4],[1,4],[2,4],[3,4],[5,4],[7,4],[8,4],[6,4]],[[8,3],[7,3],[6,3],[5,3],[3,3],[2,3],[1,3],[0,3]],[[0,2],[1,2],[2,2],[5,2],[6,2],[8,2],[7,2],[3,2]],[[8,1],[6,1],[5,1],[3,1],[2,1],[1,1],[0,1],[7,1]],[[5,0],[6,0],[7,0],[8,0],[3,0],[2,0],[1,0],[0,0]]],"minNumLemonadeBalloonsOnScreen":1,"sodaTypeIsSpecialFishes":false,"numLemonadeDropsPerSplash":9,"spawnLemonadeBalloonAfterNumSwitches":1,"sodaTypeIsSpecialCorrosive":false,"sodaTypeIsSpecialExplosive":false,"maxNumLemonadeBalloonsOnScreen":1}]
L1193	[{"name":"CaramelColorTakeoverTask"}]
L1194	[{"preferredNumberOfGiantFishes":20,"name":"Bear Memory","preferredNumberOfGiantBears":18}]
L1195	[{"numberOfPossibleHiddenBears":5,"name":"Bear Frosting","numberOfAlwaysHiddenBears":18}]
L1196	[{"name":"ItemToTargetTask"},{"maxNumLemonadeBalloonsOnScreen":1,"sodaTypeIsSpecialExplosive":false,"numLemonadeDropsPerSplash":9,"sodaTypeIsSpecialCorrosive":false,"sodaTypeIsSpecialFishes":true,"spawnLemonadeBalloonAfterNumSwitches":4,"autoFillLemonade":false,"name":"LemonadeSeaTask","manualFillRows":[[[0,7],[1,7],[2,7],[3,7],[4,7],[5,7],[6,7],[7,7],[8,7]],[[0,6],[1,6],[3,6],[4,6],[5,6],[6,6],[7,6],[8,6],[2,6]],[[0,5],[1,5],[2,5],[3,5],[4,5],[5,5],[6,5],[7,5],[8,5]],[[0,4],[1,4],[2,4],[3,4],[4,4],[5,4],[6,4],[7,4],[8,4]],[[0,3],[1,3],[2,3],[3,3],[4,3],[5,3],[6,3],[7,3],[8,3]],[[0,2],[1,2],[2,2],[3,2],[4,2],[5,2],[6,2],[7,2],[8,2]],[[0,1],[1,1],[2,1],[3,1],[4,1],[5,1],[6,1],[7,1],[8,1]],[[0,0],[1,0],[2,0],[3,0],[4,0],[5,0],[6,0],[7,0],[8,0]]],"minNumLemonadeBalloonsOnScreen":1}]
L1197	[{"name":"taskRemoveChocolate","nrOfChocolateToWin":0}]
L1198	[{"name":"CaramelColorTakeoverTask"}]
L1199	[{"preferredNumberOfGiantFishes":20,"name":"Bear Memory","preferredNumberOfGiantBears":3}]
L1200	[{"name":"SodaToTheBrimTask"},{"name":"LemonadeSeaTask","autoFillLemonade":false,"sodaTypeIsSpecialFishes":false,"numLemonadeDropsPerSplash":9,"spawnLemonadeBalloonAfterNumSwitches":1,"maxNumLemonadeBalloonsOnScreen":1,"sodaTypeIsSpecialCorrosive":false,"minNumLemonadeBalloonsOnScreen":1,"sodaTypeIsSpecialExplosive":false,"manualFillRows":[[[0,8],[1,8],[2,8],[3,8],[8,8],[7,8],[6,8],[5,8]],[[0,7],[1,7],[2,7],[3,7],[5,7],[6,7],[7,7],[8,7]],[[0,6],[1,6],[2,6],[3,6],[5,6],[6,6],[7,6],[8,6]],[[0,5],[1,5],[2,5],[3,5],[5,5],[6,5],[7,5],[8,5]],[[0,4],[1,4],[2,4],[3,4],[5,4],[6,4],[7,4],[8,4]],[[0,3],[1,3],[2,3],[3,3],[5,3],[6,3],[7,3],[8,3]],[[0,2],[1,2],[2,2],[3,2],[5,2],[6,2],[7,2],[8,2]],[[0,1],[1,1],[2,1],[3,1],[5,1],[6,1],[7,1],[8,1]],[[0,0],[1,0],[2,0],[3,0],[5,0],[6,0],[7,0],[8,0]]]}]
L1201	[{"name":"CaramelColorTakeoverTask"}]
L1202	[{"gumLevel":2,"cookiesToWin":0,"chanceToGrow":50,"name":"taskRemoveCookie"}]
L1203	[{"preferredNumberOfGiantFishes":20,"name":"Bear Memory","preferredNumberOfGiantBears":50}]
L1204	[{"name":"CaramelColorTakeoverTask"}]
L1205	[{"name":"Bear Frosting","numberOfPossibleHiddenBears":5,"numberOfAlwaysHiddenBears":18}]
L1206	[{"preferredNumberOfGiantFishes":20,"name":"Bear Memory","preferredNumberOfGiantBears":50}]
L1207	[{"numberOfPossibleHiddenBears":5,"name":"Bear Frosting","numberOfAlwaysHiddenBears":18}]
L1208	[{"name":"CaramelColorTakeoverTask"}]
L1209	[{"numberOfAlwaysHiddenBears":18,"name":"Bear Frosting","numberOfPossibleHiddenBears":5}]
L1210	[{"name":"ItemToTargetTask"},{"numLemonadeDropsPerSplash":9,"name":"LemonadeSeaTask","sodaTypeIsSpecialFishes":false,"sodaTypeIsSpecialExplosive":false,"sodaTypeIsSpecialCorrosive":true,"spawnLemonadeBalloonAfterNumSwitches":0,"minNumLemonadeBalloonsOnScreen":0,"maxNumLemonadeBalloonsOnScreen":0,"manualFillRows":[[[0,6],[8,6]],[[0,5],[8,5]],[[0,4],[8,4]],[[0,3],[8,3]],[[0,2],[8,2]],[[0,1],[8,1]],[[3,8],[4,8],[5,8]],[[2,7],[3,7],[4,7],[5,7],[6,7]],[[2,6],[3,6],[4,6],[5,6],[6,6]],[[2,5],[3,5],[5,5],[6,5]],[[2,4],[3,4],[4,4],[5,4],[6,4]],[[2,3],[3,3],[4,3],[5,3],[6,3]],[[2,2],[3,2],[4,2],[5,2],[6,2]],[[2,1],[3,1],[4,1],[5,1],[6,1]],[[2,0],[3,0],[4,0],[5,0],[6,0]]],"autoFillLemonade":false}]
L1211	[{"name":"taskRemoveChocolate","nrOfChocolateToWin":0}]
L1212	[{"name":"CaramelColorTakeoverTask"}]
L1213	[{"preferredNumberOfGiantFishes":4,"name":"Bear Memory","preferredNumberOfGiantBears":7}]
L1214	[{"numberOfPossibleHiddenBears":5,"name":"Bear Frosting","numberOfAlwaysHiddenBears":18}]
L1215	[{"name":"ItemToTargetTask"},{"sodaTypeIsSpecialExplosive":false,"autoFillLemonade":false,"sodaTypeIsSpecialCorrosive":false,"manualFillRows":[[[0,10],[1,10],[2,10],[3,10],[4,10],[5,10],[6,10],[7,10],[8,10]],[[0,9],[1,9],[2,9],[3,9],[4,9],[5,9],[6,9],[7,9],[8,9]],[[0,8],[1,8],[2,8],[3,8],[4,8],[5,8],[6,8],[7,8],[8,8]],[[0,7],[1,7],[2,7],[3,7],[4,7],[5,7],[6,7],[7,7],[8,7]],[[0,6],[1,6],[2,6],[3,6],[4,6],[5,6],[6,6],[7,6],[8,6]],[[0,5],[1,5],[2,5],[3,5],[4,5],[5,5],[6,5],[7,5],[8,5]],[[0,4],[1,4],[2,4],[3,4],[4,4],[5,4],[6,4],[7,4],[8,4]],[[0,3],[1,3],[2,3],[3,3],[4,3],[5,3],[6,3],[7,3],[8,3]],[[0,2],[1,2],[2,2],[3,2],[4,2],[5,2],[6,2],[7,2],[8,2]],[[0,1],[1,1],[2,1],[3,1],[4,1],[5,1],[6,1],[7,1],[8,1]],[[0,0],[1,0],[2,0],[3,0],[4,0],[5,0],[6,0],[7,0],[8,0]]],"spawnLemonadeBalloonAfterNumSwitches":4,"sodaTypeIsSpecialFishes":false,"minNumLemonadeBalloonsOnScreen":1,"maxNumLemonadeBalloonsOnScreen":1,"numLemonadeDropsPerSplash":9,"name":"LemonadeSeaTask"}]
L1216	[{"nrOfChocolateToWin":0,"name":"taskRemoveChocolate"}]
L1217	[{"preferredNumberOfGiantBears":12,"preferredNumberOfGiantFishes":20,"name":"Bear Memory"}]
L1218	[{"numberOfAlwaysHiddenBears":18,"name":"Bear Frosting","numberOfPossibleHiddenBears":5}]
L1219	[{"name":"ItemToTargetTask"},{"name":"LemonadeSeaTask","maxNumLemonadeBalloonsOnScreen":0,"minNumLemonadeBalloonsOnScreen":0,"spawnLemonadeBalloonAfterNumSwitches":0,"numLemonadeDropsPerSplash":9,"autoFillLemonade":false,"sodaTypeIsSpecialCorrosive":false,"sodaTypeIsSpecialExplosive":false,"sodaTypeIsSpecialFishes":false,"manualFillRows":[[[0,5],[1,5],[2,5],[3,5],[4,5],[5,5],[6,5],[7,5],[8,5]],[[0,4],[1,4],[2,4],[3,4],[4,4],[5,4],[6,4],[7,4],[8,4]],[[0,3],[1,3],[2,3],[3,3],[4,3],[5,3],[6,3],[7,3],[8,3]],[[0,2],[1,2],[2,2],[3,2],[4,2],[5,2],[6,2],[7,2],[8,2]],[[0,1],[1,1],[7,1],[8,1]],[[2,0],[3,0],[4,0],[5,0],[6,0]]]}]
L1220	[{"name":"SodaToTheBrimTask"},{"minNumLemonadeBalloonsOnScreen":1,"manualFillRows":[[[0,8],[1,8],[2,8],[3,8],[4,8],[5,8],[6,8],[7,8],[8,8]],[[0,7],[1,7],[2,7],[3,7],[4,7],[5,7],[6,7],[7,7],[8,7]],[[0,6],[1,6],[2,6],[3,6],[4,6],[5,6],[6,6],[7,6],[8,6]],[[0,5],[1,5],[2,5],[3,5],[4,5],[5,5],[6,5],[7,5],[8,5]],[[0,4],[1,4],[2,4],[3,4],[4,4],[6,4],[7,4],[8,4]],[[0,3],[1,3],[2,3],[3,3],[4,3],[6,3],[7,3],[8,3]],[[0,2],[1,2],[2,2],[3,2],[4,2],[6,2],[7,2],[8,2]],[[0,1],[1,1],[2,1],[3,1],[4,1],[6,1],[7,1]],[[0,0],[1,0],[2,0],[3,0],[4,0],[6,0]]],"autoFillLemonade":false,"sodaTypeIsSpecialExplosive":false,"name":"LemonadeSeaTask","maxNumLemonadeBalloonsOnScreen":1,"sodaTypeIsSpecialFishes":false,"sodaTypeIsSpecialCorrosive":false,"spawnLemonadeBalloonAfterNumSwitches":1,"numLemonadeDropsPerSplash":9}]
L1221	[{"name":"CaramelColorTakeoverTask"}]
L1222	[{"name":"ItemToTargetTask"},{"name":"LemonadeSeaTask","sodaTypeIsSpecialExplosive":false,"minNumLemonadeBalloonsOnScreen":1,"autoFillLemonade":false,"sodaTypeIsSpecialFishes":false,"manualFillRows":[[[6,6],[6,7],[6,8],[5,6],[5,7],[5,8]],[[4,6],[4,7],[4,8],[3,8],[3,7],[3,6]],[[2,6],[2,7],[2,8],[1,8],[1,7],[1,6],[0,6],[0,7],[0,8],[0,5],[1,5],[2,5]],[[2,4],[1,4],[0,4],[0,3],[1,3],[2,3]],[[2,2],[1,2],[0,2],[0,1],[0,0],[1,0],[2,0],[3,0],[3,1],[3,2],[2,1],[1,1]],[[4,0],[4,1],[4,2],[5,2],[5,1],[5,0]],[[6,0],[6,1],[6,2],[7,2],[7,1],[7,0]],[[8,0],[8,1],[8,2],[9,0],[9,1],[9,2]],[[13,0],[13,1],[13,2],[14,2],[14,1],[14,0]],[[15,0],[15,1],[15,2],[16,2],[16,1],[16,0]],[[17,0],[17,1],[17,2],[18,2],[18,1],[18,0]],[[19,2],[19,1],[19,0],[20,0],[21,0],[21,1],[20,1],[20,2],[21,2],[21,3],[20,3],[19,3]],[[20,4],[21,4],[21,5],[20,5],[19,4],[19,5]],[[20,6],[21,6],[21,7],[20,7],[20,8],[21,8],[19,6],[19,7],[19,8]],[[18,6],[18,7],[18,8],[17,8],[17,7],[17,6]],[[16,6],[16,7],[16,8],[15,8],[15,7],[15,6]]],"spawnLemonadeBalloonAfterNumSwitches":1,"maxNumLemonadeBalloonsOnScreen":1,"sodaTypeIsSpecialCorrosive":false,"numLemonadeDropsPerSplash":9}]
L1223	[{"preferredNumberOfGiantFishes":20,"name":"Bear Memory","preferredNumberOfGiantBears":50}]
L1224	[{"name":"CaramelColorTakeoverTask"}]
L1225	[{"numberOfPossibleHiddenBears":5,"name":"Bear Frosting","numberOfAlwaysHiddenBears":18}]
L1226	[{"name":"ItemToTargetTask"},{"maxNumLemonadeBalloonsOnScreen":0,"sodaTypeIsSpecialExplosive":false,"numLemonadeDropsPerSplash":9,"sodaTypeIsSpecialCorrosive":false,"sodaTypeIsSpecialFishes":false,"spawnLemonadeBalloonAfterNumSwitches":0,"autoFillLemonade":false,"name":"LemonadeSeaTask","manualFillRows":[],"minNumLemonadeBalloonsOnScreen":0}]
L1227	[{"preferredNumberOfGiantFishes":20,"name":"Bear Memory","preferredNumberOfGiantBears":50}]
L1228	[{"numberOfPossibleHiddenBears":5,"name":"Bear Frosting","numberOfAlwaysHiddenBears":18}]
L1229	[{"preferredNumberOfGiantFishes":20,"name":"Bear Memory","preferredNumberOfGiantBears":15}]
L1230	[{"name":"CaramelColorTakeoverTask"}]
L1231	[{"nrOfChocolateToWin":0,"name":"taskRemoveChocolate"}]
L1232	[{"numberOfPossibleHiddenBears":5,"name":"Bear Frosting","numberOfAlwaysHiddenBears":18}]
L1233	[{"name":"CaramelColorTakeoverTask"}]
L1234	[{"name":"ItemToTargetTask"},{"name":"LemonadeSeaTask","maxNumLemonadeBalloonsOnScreen":1,"minNumLemonadeBalloonsOnScreen":1,"spawnLemonadeBalloonAfterNumSwitches":4,"numLemonadeDropsPerSplash":9,"autoFillLemonade":false,"sodaTypeIsSpecialCorrosive":false,"sodaTypeIsSpecialExplosive":false,"sodaTypeIsSpecialFishes":false,"manualFillRows":[[[2,6],[3,6],[2,7],[3,7]],[[2,4],[3,4],[2,5],[3,5]],[[0,2],[1,2],[2,2],[3,2],[2,3],[3,3]],[[2,0],[3,0],[1,1],[2,1],[3,1]],[[8,7],[9,7],[10,7],[11,7],[12,7],[13,7],[14,7],[8,8],[9,8],[10,8],[11,8],[12,8],[13,8],[14,8]],[[10,5],[11,5],[9,6],[10,6]],[[12,3],[13,3],[11,4],[12,4]],[[8,1],[9,1],[10,1],[11,1],[12,1],[13,1],[14,1],[8,2],[9,2],[12,2],[13,2],[14,2]],[[9,0],[10,0],[11,0],[12,0],[13,0],[19,8],[20,8],[21,8],[22,8],[23,8]],[[18,6],[19,6],[23,6],[24,6],[18,7],[19,7],[20,7],[21,7],[22,7],[23,7],[24,7]],[[21,4],[22,4],[23,4],[24,4],[23,5],[24,5]],[[18,2],[19,2],[23,2],[24,2],[23,3],[24,3]],[[19,0],[20,0],[21,0],[22,0],[23,0],[18,1],[19,1],[20,1],[21,1],[22,1],[23,1],[24,1]],[[32,7],[33,7],[33,8]],[[28,5],[29,5],[30,5],[31,5],[32,5],[33,5],[34,5],[32,6],[33,6]],[[28,3],[29,3],[32,3],[33,3],[28,4],[29,4],[30,4],[31,4],[32,4],[33,4],[34,4]],[[28,1],[29,1],[32,1],[33,1],[28,2],[29,2],[32,2],[33,2]],[[29,0],[33,0]]]}]
L1235	[{"preferredNumberOfGiantBears":10,"name":"Bear Memory","preferredNumberOfGiantFishes":10}]
L1236	[{"name":"CaramelColorTakeoverTask"}]
L1237	[{"preferredNumberOfGiantBears":18,"name":"Bear Memory","preferredNumberOfGiantFishes":20}]
L1238	[{"name":"SodaToTheBrimTask"},{"maxNumLemonadeBalloonsOnScreen":1,"sodaTypeIsSpecialExplosive":false,"numLemonadeDropsPerSplash":9,"sodaTypeIsSpecialCorrosive":false,"sodaTypeIsSpecialFishes":false,"spawnLemonadeBalloonAfterNumSwitches":2,"autoFillLemonade":false,"name":"LemonadeSeaTask","manualFillRows":[[[6,0],[6,1],[6,2],[6,3],[6,4],[6,5],[6,6],[6,7],[6,8]],[[8,0],[8,1],[8,2],[8,3],[8,4],[8,5],[8,6],[8,7],[8,8]],[[4,0],[4,1],[4,2],[4,3],[4,4],[4,5],[4,6],[4,7],[4,8]],[[3,0],[3,1],[3,2],[3,3],[3,4],[3,5],[3,6],[3,7],[3,8]],[[2,0],[2,1],[2,2],[2,3],[2,4],[2,5],[2,6],[2,7],[2,8]],[[1,0],[1,1],[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[1,8]],[[0,0],[0,1],[0,2],[0,3],[0,4],[0,5],[0,6],[0,7],[0,8]]],"minNumLemonadeBalloonsOnScreen":1}]
L1239	[{"name":"CaramelColorTakeoverTask"}]
L1240	[{"numberOfPossibleHiddenBears":5,"name":"Bear Frosting","numberOfAlwaysHiddenBears":18}]
L1241	[{"name":"CaramelColorTakeoverTask"}]
L1242	[{"numberOfPossibleHiddenBears":5,"name":"Bear Frosting","numberOfAlwaysHiddenBears":18}]
L1243	[{"preferredNumberOfGiantFishes":20,"name":"Bear Memory","preferredNumberOfGiantBears":50}]
L1244	[{"name":"ItemToTargetTask"},{"maxNumLemonadeBalloonsOnScreen":2,"sodaTypeIsSpecialExplosive":false,"numLemonadeDropsPerSplash":9,"sodaTypeIsSpecialCorrosive":false,"sodaTypeIsSpecialFishes":false,"spawnLemonadeBalloonAfterNumSwitches":4,"autoFillLemonade":false,"name":"LemonadeSeaTask","manualFillRows":[[[0,7],[3,7],[4,7],[5,7],[8,7],[2,7],[6,7]],[[0,6],[2,6],[3,6],[4,6],[5,6],[6,6],[8,6]],[[0,5],[2,5],[3,5],[4,5],[5,5],[6,5],[8,5]],[[0,4],[2,4],[3,4],[4,4],[5,4],[6,4],[8,4]],[[0,3],[2,3],[3,3],[4,3],[5,3],[6,3],[8,3]],[[3,2],[4,2],[5,2],[6,2],[8,2],[2,2],[0,2]],[[2,1],[3,1],[4,1],[5,1],[6,1],[0,1],[8,1]],[[0,0],[2,0],[3,0],[4,0],[5,0],[8,0],[6,0]]],"minNumLemonadeBalloonsOnScreen":1}]
L1245	[{"numberOfAlwaysHiddenBears":18,"name":"Bear Frosting","numberOfPossibleHiddenBears":5}]
L1246	[{"name":"CaramelColorTakeoverTask"}]
